elan_id,marka,model,buraxilis_ili,muherrik_hecmi,yurus_km,yanacaq,suretler_qutusu,ban_novu,reng,seher,vuruq,rengelenib,sahib_sayi,elan_tarixi,qiymet_azn
100967,LADA,Vesta,2001,1.6,436586,Benzin,Avtomat,Hetçbek,Gümüşü,Bakı,Bəli,Xeyr,1,2026-07-16,2200 AZN
100332,Mercedes,C 180,2006,2.0,362169,Benzin,Mexaniki,Sedan,Ağ,Bakı,Xeyr,Xeyr,3,29.03.2026,5502
100555,Toyota,Corolla,2012,2.4,215811,Benzin,Mexaniki,,Boz,Bakı,Xeyr,,,28.06.2026,"11,822"
100458,BMW,520,2014,2.0,259380,Dizel,Avtomat,Sedan,Gümüşü,Bakı,Xeyr,Bəli,2,2026-01-06,13 185
100002,Nissan,Patrol,2006,3.5,356086,Benzin,Robot,Hetçbek,Gümüşü,Sumqayıt,Xeyr,Xeyr,4+,2026-01-24,5 420
100289,LADA,2107,2015,1.5,167475,Dizel,Variator,Sedan,Qırmızı,Şirvan,Xeyr,Xeyr,2,2026-07-08,5408
100231,BMW,X5,2014,1.8,158351,Benzin,Mexaniki,Sedan,Qırmızı,Gəncə,Xeyr,Xeyr,1,2026-05-29,17152
100093,MERCEDES,E 200,2012,3.0,285576,Benzin,Avtomat,Hetçbek,Gümüşü,GƏNCƏ,Xeyr,Xeyr,2,2026-08-20,16691
100089,Opel,Corsa,2003,2.0,409773,Dizel,Avtomat,Hetçbek,Qəhvəyi,Bakı,Xeyr,Xeyr,,18/07/2026,2300
100307,Mercedes,S 500,2009,2.0,292660,Benzin,Mexaniki,Sedan,Qırmızı,Bakı,xeyr,bəli,4+,2026-01-03,7921
100380,OPEL,Corsa,2007,2.5,392729,Dizel,Avtomat,Offroader,Mavi,Bakı,Xeyr,Bəli,1,2026-05-02,4441
100403,BMW,730,2018,1.5,89540,Qaz,Avtomat,Offroader,Qəhvəyi,Bakı,Xeyr,,,2026-05-29,27223
100951,Opel,Corsa,2012,2.4,242010,Benzin,Mexaniki,Offroader,Gümüşü,Bakı,Xeyr,Xeyr,1,2026-06-11,9 439
100076,LADA,Priora,2012,1.5,189913,Dizel,Avtomat,Offroader,Boz,  Bakı ,Bəli,Xeyr,3,2026-07-06,3708
100966,Ford,Kuga,2001,4.0,479928,Dizel,Robot,Universal,Gümüşü,BAKI,Xeyr,Xeyr,1,2026-02-20,2339
100276,Opel,Zafira,2003,,442046 km,Benzin,Avtomat,Hetçbek,Gümüşü,Bakı,Xeyr,,3,06.03.2026,2 392
100433,Mercedes,Vito,2003,2.0,320210,Dizel,Mexaniki,Sedan,Yaşıl,Bakı,Bəli,Xeyr,1,02/05/2026,3837
100974,Ford,Focus,2009,1.8,303266 km,Benzin,Avtomat,Sedan,Qara,Bakı ,XEYR,XEYR,1,14.05.2026,5513
100444,Mercedes,GLE 350,2006,2.0,303997,Benzin,Variator,Sedan,Boz,Gəncə,Bəli,Bəli,,2026-03-11,4792 AZN
100447,LADA,Vesta,2012,1.6,253398,Dizel,Avtomat,,Mavi,NAXÇIVAN,Bəli,Xeyr,3,2026-03-15,2763
100048,Kia,Cerato,2008,0.0,314454,Elektro,Avtomat,Offroader,Qara,xaçmaz,XEYR,xeyr,2,2026-02-14,8641 AZN
100021,Nissan,X-Trail,2014,2.0,169797,Qaz,Avtomat,Offroader,Qırmızı,Bakı,Xeyr,Xeyr,4+,2026-04-24,14715
100340,Chevrolet,Aveo,2019,2.4,115673 km,Hibrid,Avtomat,Hetçbek,Qırmızı,Bakı,Xeyr,,1,2026-06-07,30670
100077,Mercedes,Vito,2008,2.0,287766,Hibrid,Avtomat,Hetçbek,,Bakı,Xeyr,Xeyr,1,24.05.2026,"9,234"
100828,Kia,Sorento,2003,2.5,368367 km,Benzin,Avtomat,Sedan,Qara,BAKI,Bəli,Bəli,2,2026-03-18,1
100825,Mercedes,C 180,2012,1.5,219679 km,Benzin,Avtomat,Sedan,Yaşıl,Bərdə,Xeyr,Bəli,3,2026-08-13,10493
100338,LADA,Granta,2010,1.5,219478,Benzin,Avtomat,Offroader,Qəhvəyi,Bakı,Xeyr,Xeyr,2,2026-08-09,4103
100986,Ford,Transit,2004,2.5,,Benzin,Avtomat,Offroader,Qara,Bakı,Xeyr,Xeyr,1,2026-02-11,4178
100379,BMW,116,2009,1.6,284061 km,Benzin,Mexaniki,Universal,Mavi,Bərdə,var,xeyr,3,12/07/2026,6768
100710,Ford,Fusion,1999,1.4,355632,Benzin,Mexaniki,Sedan,Yaşıl,Sumqayıt,Xeyr,Xeyr,1,28.06.2026,2200
100187,Toyota,Yaris,2020,1.6,58369,Benzin,Mexaniki,Offroader,,Bakı,Xeyr,,1,25.08.2026,29745
100414,Ford,Fusion,2005,1.5,399938,Benzin,Avtomat,Sedan,Qırmızı,Bakı,Xeyr,Bəli,2,07/02/2026,"3,184"
100469,Ford,Mondeo,2011,2.0,,Hibrid,Mexaniki,Furqon,Mavi,Xaçmaz,Bəli,Bəli,3,2026-08-09,4756 AZN
100018, LADA,Vesta,2013,1.7,194131 km,Benzin,Avtomat,Furqon,Boz,Sumqayıt,Xeyr,Xeyr,1,2026-04-28,4072 AZN
100204,BMW,520,2007,1.4,322329,Dizel,Variator,Offroader,Yaşıl,Bakı ,Bəli,Bəli,1,26/07/2026,"5,392"
100004,Mercedes,C 180,2016,1.5,183357,Qaz,Robot,Sedan,Qəhvəyi,GƏNCƏ,Xeyr,Xeyr,1,2026-08-28,"16,646"
100036,Hyundai,Santa Fe,2014,1.5,206654,Dizel,Avtomat,Offroader,Ağ,bakı,Xeyr,Xeyr,1,2026-03-13,15835
100101,Ford,Focus,2014,2.0,203813 km,Dizel,Avtomat,Hetçbek,Qara,Şirvan,Xeyr,Xeyr,1,2026-07-28,12119
100977,Hyundai,Accent,2006,1.4,303612,Benzin,Mexaniki,Sedan,Gümüşü,Bakı ,Xeyr,Bəli,1,2026-02-11,4027
100921,Mercedes,S 500,2012,1.6,217347,Benzin,Mexaniki,Offroader,Qırmızı,Gəncə,Xeyr,Xeyr,1,2026-03-27,15510
100317,LADA,Priora,2005,1.7,314923,Benzin,Mexaniki,Universal,Gümüşü,Bakı,Xeyr,Xeyr,1,2026-01-01,2200
100701,mercedes,E 200,2018,1.6,143636,Benzin,Mexaniki,Sedan,Boz,Bərdə,XEYR,bəli,1,14/02/2026,25 281
100840,Chevrolet,Malibu,2015,2.0,232112,Benzin,Mexaniki,Offroader,Ağ,Lənkəran,XEYR,XEYR,4+,2026-04-06,13630
100142,Ford,Fusion,2013,2.4,276140,Benzin,Avtomat,Sedan,Yaşıl,Şirvan,yoxdur,yoxdur,1,13.07.2026,10242
100564,Hyundai,Tucson,2015,1.5,222840,Benzin,Mexaniki,Hetçbek,Gümüşü,  Bakı ,Xeyr,Bəli,2,2026-02-13,"9,192"
100432,Opel,Corsa,2006,1.8,341967,Benzin,Mexaniki,Sedan,Qəhvəyi,Bakı,Xeyr,Bəli,2,2026-01-11,2887
100283,nissan,Patrol,2006,2.5,350846 km,Benzin,Mexaniki,Hetçbek,Qara,Bakı,Xeyr,Bəli,4+,2026-06-03,3882
100495,Chevrolet,Cruze,2008,3.5,333594,Benzin,Avtomat,Sedan,Yaşıl,Bakı,Xeyr,Bəli,2,05.04.2026,5830
100863,Chevrolet,Malibu,2017,1.4,121924,Benzin,Avtomat,Furqon,Yaşıl,LƏNKƏRAN,yoxdur,yoxdur,3,2026-03-21,11836 AZN
100523,Hyundai,Santa Fe,2019,1.6,142233,Benzin,Avtomat,Sedan,Gümüşü,Bakı,Xeyr,Bəli,3,20/02/2026,19515
100604,Chevrolet,Captiva,2011,2.4,158291,Benzin,Variator,Hetçbek,,Bakı,Xeyr,Bəli,1,29.03.2026,111
100088,Mercedes,S 500,2002,1.5,515284 km,Benzin,Avtomat,Offroader,Ağ,Bakı,XEYR,XEYR,1,2026-02-08,3955 AZN
100250,Nissan,Qashqai,2019,2.5,130062,Benzin,Mexaniki,Hetçbek,Qara,Bakı,Xeyr,Xeyr,3,2026-07-31,23605
100327,Ford,Kuga,2017,1.5,121571,Dizel,Mexaniki,Sedan,,Xaçmaz,Xeyr,Bəli,2,2026-01-31,14837
100595,Kia,Sportage,2021,3.0,171750,Dizel,Avtomat,Universal,Qırmızı,Bakı,Xeyr,Xeyr,1,2026-08-30,"34,723"
100567,Mercedes,C 180,2011,4.0,,Benzin,Variator,Offroader,Ağ,Bakı,Xeyr,Xeyr,2,2026-07-14,"23,173"
100241,Chevrolet,Aveo,2014,2.5,,Benzin,Avtomat,Sedan,Ağ,Şəki,XEYR,XEYR,,06/08/2026,10736
100064,Toyota,Yaris,2009,0.0,283912 km,Elektro,Avtomat,Kupe,Yaşıl,Bakı,yoxdur,XEYR,3,2026-06-05,10854
100296,BMW,730,2017,2.5,130211 km,Hibrid,Avtomat,Sedan,Gümüşü,Bakı,Xeyr,Xeyr,,2026-06-22,30502
100096,Hyundai,Elantra,2015,3.0,182111,Qaz,Avtomat,Hetçbek,Qırmızı,Bakı,XEYR,BƏLİ,1,2026-07-29,16500 AZN
100393,LADA,Granta,2015,1.5,193761,Benzin,Mexaniki,Offroader,Gümüşü,Şəki,Xeyr,Bəli,1,07.06.2026,5585
100965,BMW,730,2015,1.4,186865 km,Benzin,Avtomat,Sedan,Yaşıl,Bakı,bəli,yoxdur,1,01/03/2026,14080
100194,Toyota,Prado,2014,1.4,131910,Hibrid,Avtomat,Offroader,Qırmızı,Bakı,xeyr,xeyr,2,2026-02-06,19088
100303,Toyota,RAV4,2016,2.0,169278 km,Benzin,Avtomat,Universal,Gümüşü,Mingəçevir,Xeyr,Bəli,2,2026-02-12,16099
100086,Chevrolet,Malibu,2006,1.6,333224 km,Benzin,Avtomat,Sedan,Qara,bakı,XEYR,yoxdur,3,2026-04-25,4029
100561,Hyundai,Santa Fe,2005,2.4,431504 km,Dizel,Avtomat,Hetçbek,Mavi,Sumqayıt,Xeyr,Bəli,3,2026-01-09,3306 AZN
100012,BMW,520,2001,1.4,391088 km,Benzin,Avtomat,Sedan,Qara,Sumqayıt,XEYR,xeyr,1,2026-05-12,2942
100386,Toyota,Prado,2005,1.5,331934,Benzin,Robot,Offroader,Gümüşü,Sumqayıt,Xeyr,Xeyr,,2026-01-28,5204
100963,Kia,Rio,2014,3.5,206591 km,Benzin,Mexaniki,Sedan,Mavi,Bakı,Xeyr,Xeyr,2,22.04.2026,14497
100700,Kia,Cerato,2013,,186202 km,Benzin,Robot,Hetçbek,Qırmızı,Bakı,Xeyr,Bəli,1,2026-04-14,8977
100572,Chevrolet,Lacetti,2000,2.5,401933 km,Dizel,Avtomat,Offroader,Qəhvəyi,Bakı,Xeyr,Xeyr,2,24.02.2026,2447
100612,LADA,2107,2016,1.7,177980,Benzin,Variator,Sedan,Ağ,  Lənkəran ,Xeyr,Bəli,1,2026-08-11,5814
100521, Kia,Sorento,2013,2.0,181618,Benzin,Avtomat,Offroader,Qara,Bakı,xeyr,yoxdur,3,2026-05-27,13073
100663,Toyota,RAV4,2006,1.5,,Benzin,Mexaniki,Offroader,Yaşıl,Xaçmaz,Xeyr,Xeyr,3,11.04.2026,1234567
100047,Hyundai,Elantra,2013,4.0,245143,Benzin,Avtomat,Kupe,Qara,Gəncə,Xeyr,Xeyr,2,08.04.2026,18503
100118,Ford,Mondeo,2008,1.4,325147 km,Qaz,Avtomat,Universal,,Şirvan,Xeyr,Xeyr,2,2026-05-22,4 028
100809,LADA,Priora,2003,,395360,Benzin,Avtomat,Offroader,Qara,Bakı,Xeyr,Xeyr,2,2026-08-09,2200 AZN
100445, Mercedes,GLE 350,2011,1.8,244682,Dizel,Avtomat,Sedan,Mavi,Bakı,Xeyr,Xeyr,2,2026-02-16,13165
100892,BMW,116,2003,1.4,410321,Benzin,Avtomat,Sedan,Gümüşü,Şirvan,Xeyr,Bəli,1,2026-05-27,3260
100713,Opel,Vectra,2013,2.5,184906,Benzin,Variator,Sedan,Mavi,QUBA,Bəli,,1,22.05.2026,7414 AZN
100535,Opel,Insignia,2020,1.4,106606 km,Benzin,Variator,Furqon,Ağ,Bakı,XEYR,var,1,28/02/2026,13461
100065,Chevrolet,Aveo,2016,1.8,137195,Benzin,Mexaniki,Offroader,Gümüşü,Gəncə,Bəli,Xeyr,1,2026-05-29,12453
100017,Hyundai,Elantra,2013,3.0,269431,Benzin,Avtomat,Universal,Qara,Gəncə,Xeyr,Xeyr,,05.03.2026,14350
100003,hyundai,Tucson,2018,3.5,134777 km,Benzin,Avtomat,Furqon,Qara,Gəncə,Bəli,Xeyr,,2026-06-30,"19,151"
100683,Nissan,Sunny,2009,1.4,306877 km,Benzin,Avtomat,Offroader,Qəhvəyi,Bakı,XEYR,BƏLİ,1,2026-08-08,7 691
100775,BMW,116,2016,3.5,161206 km,Benzin,Robot,Universal,Boz,  Salyan ,Xeyr,Xeyr,2,14.01.2026,29 617
100190,Kia,Sorento,2009,2.5,197500 km,Qaz,Avtomat,Sedan,Qara,  Quba ,Xeyr,Xeyr,3,2026-08-08,6 600
100843,Mercedes,Vito,2004,2.5,407646,Dizel,Variator,Sedan,,SUMQAYIT,xeyr,XEYR,3,2026-08-31,4495
100120,Kia,Sorento,2000,1.4,574920,Benzin,Avtomat,Offroader,Qəhvəyi,bakı,Bəli,Xeyr,4+,2026-04-11,2 200
100046,LADA,Granta,2014,1.5,195962 km,Qaz,Mexaniki,Offroader,Qəhvəyi,Bakı,Bəli,Xeyr,3,2026-01-17,3514
100125,Toyota,Camry,2007,2.0,342011,Benzin,Avtomat,Sedan,Qəhvəyi,Bakı,Xeyr,Bəli,3,01/02/2026,5216
100850,Chevrolet,Captiva,2014,1.4,144756,Benzin,Avtomat,Offroader,,Bakı,Bəli,Bəli,3,06/03/2026,10049 AZN
100172,Toyota,Prado,2006,2.0,233650,Benzin,Avtomat,Hetçbek,Qəhvəyi,Bakı,Xeyr,,3,04/04/2026,"6,988"
100218,Toyota,Corolla,2010,4.0,314991,Benzin,Variator,Offroader,Qırmızı,Bakı ,Xeyr,Bəli,1,2026-05-22,"13,057"
100679,Toyota,Yaris,2003,1.8,442642,Benzin,Avtomat,Sedan,Qırmızı,Bakı,Xeyr,Xeyr,,2026-03-15,3 459
100934,Opel,Vectra,2015,4.0,250666,Dizel,Avtomat,Sedan,Mavi,Bakı,XEYR,XEYR,1,2026-07-11,15169
100051,BMW,X5,2015,2.0,134490 km,Benzin,Avtomat,Sedan,Mavi,Gəncə,Xeyr,Xeyr,2,2026-05-31,"23,713"
100767,Chevrolet,Aveo,2012,4.0,167580 km,Dizel,Avtomat,Hetçbek,Gümüşü,Mingəçevir,Xeyr,Xeyr,1,2026-05-10,12418
100957,Chevrolet,Cruze,2000,,432293,Benzin,Mexaniki,,Yaşıl,Bakı ,var,,1,2026-06-09,2 200
100836,Opel,Corsa,2014,1.8,156501,Hibrid,Avtomat,Offroader,Boz,bakı,Xeyr,Xeyr,2,2026-06-10,14311 AZN
100744,Mercedes,Vito,2015,2.0,238795 km,Benzin,Avtomat,Sedan,Boz,Gəncə,Xeyr,Xeyr,2,2026-06-07,"21,994"
100581,Nissan,Patrol,2014,3.5,249077,Benzin,Avtomat,Sedan,Boz,Mingəçevir,Xeyr,Bəli,2,2026-08-08,15870
100161,Chevrolet,Aveo,2009,2.4,219976 km,Benzin,Variator,Sedan,Ağ,Salyan,Xeyr,Bəli,2,2026-06-27,5776
100402,Mercedes,GLE 350,2001,1.6,441122 km,Benzin,Avtomat,Sedan,Mavi,Bakı ,Xeyr,Xeyr,3,2026-08-20,3405
100031,Toyota,Corolla,2019,1.5,124617 km,Dizel,Mexaniki,Offroader,Boz,QUBA,Xeyr,,2,2026-05-24,29 192
100512,Ford,Focus,2003,2.0,345455,Hibrid,Avtomat,Sedan,,Mingəçevir,XEYR,var,1,10.06.2026,3549
100563,Mercedes,E 200,2014,2.4,156160,Qaz,Avtomat,Sedan,Yaşıl,BAKI,Xeyr,Xeyr,2,2026-08-15,"19,706"
100662,Toyota,Corolla,2012,3.0,212775 km,Benzin,Avtomat,Universal,Qara,Quba,Xeyr,Xeyr,1,02.02.2026,15683
100116,BMW,116,2007,1.5,344145,Benzin,Variator,Universal,Yaşıl,Bakı,Bəli,Xeyr,1,22/03/2026,"4,842"
100155,LADA,2107,2021,0.0,120338 km,Elektro,Avtomat,Sedan,Yaşıl,Bakı,Xeyr,Xeyr,1,2026-07-24,17320
100106,LADA,Niva,2012,1.5,261854,Hibrid,Avtomat,Offroader,Qəhvəyi,Bakı,Xeyr,Bəli,1,26.05.2026,4581
100984,Mercedes,C 180,2024,,115234,Benzin,Avtomat,Sedan,Mavi,Sumqayıt,bəli,yoxdur,,2026-02-12,"36,333"
100244,Kia,Sorento,2014,1.6,156286,Benzin,Mexaniki,Offroader,Gümüşü,  Bakı ,Xeyr,,2,17/06/2026,10 869
100242,Chevrolet,Cruze,1998,1.6,473317 km,Dizel,Avtomat,Sedan,Qəhvəyi,Salyan,Xeyr,Bəli,,30.01.2026,2200
100534,Opel,Astra,2003,2.0,431317,Benzin,Avtomat,Sedan,Mavi,Bakı,Xeyr,Bəli,3,2026-06-04,2 200
100167,Opel,Vectra,2017,4.0,178766,Benzin,Avtomat,Offroader,Boz,Bakı,Xeyr,Xeyr,1,30/06/2026,23151
100694, BMW,116,2004,4.0,411661,Benzin,Avtomat,Offroader,Ağ,Lənkəran,Xeyr,Xeyr,1,2026-08-14,7185
100607,MERCEDES,C 180,2002,1.4,367891,Dizel,Variator,Sedan,Yaşıl,Bakı,Xeyr,Xeyr,1,2026-03-13,3292
100232,Opel,Astra,2011,1.8,313634 km,Benzin,Robot,Sedan,Qırmızı,BAKI,Bəli,Xeyr,4+,2026-05-26,4180
100665,LADA,Niva,2019,1.6,124859,Benzin,Mexaniki,Sedan,Mavi,Bakı,Xeyr,Bəli,2,2026-03-04,6 945
100918,Opel,Zafira,2002,2.0,421196,Dizel,Avtomat,Offroader,Yaşıl,Sumqayıt,Xeyr,Xeyr,3,2026-04-25,2756 AZN
100907,Mercedes,Vito,2011,2.0,250086,Benzin,Avtomat,Furqon,Qırmızı,Bakı,xeyr,bəli,2,2026-02-10,10874
100136,LADA,2107,2011,1.7,330918,Benzin,Avtomat,Sedan,Boz,Gəncə,Xeyr,Xeyr,1,2026-08-28,3 500
100864,hyundai,Accent,2019,2.5,76561 km,Benzin,Avtomat,Sedan,Mavi,  Bərdə ,Xeyr,Xeyr,3,06.01.2026,"28,621"
100879,Mercedes,Vito,2013,2.5,217443,Dizel,Mexaniki,Offroader,Boz,Şirvan ,Xeyr,Xeyr,1,2026-08-09,18231
100259,Kia,Rio,2005,1.6,354876 km,Benzin,Avtomat,Sedan,Gümüşü,Gəncə,Xeyr,Xeyr,2,2026-02-09,"3,311"
100391,Toyota,RAV4,2001,3.0,392123,Hibrid,Mexaniki,Furqon,Ağ,Bakı,Xeyr,,1,2026-07-26,2680
100554,Toyota,Corolla,2001,2.0,441983,Benzin,Avtomat,Sedan,Ağ,Bakı,xeyr,BƏLİ,,2026-02-04,2739
100613,Kia,Rio,2005,3.0,,Benzin,Avtomat,Sedan,Gümüşü,Gəncə,Xeyr,Xeyr,4+,2026-05-09,1234567
100092,Chevrolet,Lacetti,2002,4.0,393953,Benzin,Avtomat,Sedan,Gümüşü,Salyan,yoxdur,var,1,2026-02-09,3472
100038,LADA,Granta,2004,1.5,387879,Benzin,Avtomat,Offroader,Mavi,bakı,Xeyr,Bəli,1,2026-03-21,"2,200"
100571,Toyota,RAV4,2010,3.5,283357,Hibrid,Variator,Offroader,Qara,Mingəçevir,Xeyr,Xeyr,,27/05/2026,16483 AZN
100386,Toyota,Prado,2005,1.5,331934,Benzin,Robot,Offroader,Gümüşü,Sumqayıt,Xeyr,Xeyr,,2026-01-28,5204
100015,Ford,Kuga,2003,4.0,476571,Hibrid,Robot,Hetçbek,,Bakı,Xeyr,Bəli,4+,2026-01-01,"3,200"
100141, Opel,Vectra,2017,3.5,127515,Dizel,Avtomat,Sedan,Gümüşü,Bərdə,Xeyr,Xeyr,1,01.06.2026,20151 AZN
100461,kia,Optima,2013,2.0,216747,Benzin,Mexaniki,Sedan,,Bakı,Xeyr,Xeyr,2,22.01.2026,10506
100281,Nissan,Patrol,2013,1.5,226617,Benzin,Avtomat,Universal,Yaşıl,Lənkəran,Xeyr,Xeyr,4+,2026-08-13,11 124
100108,BMW,X5,2015,0.0,242004,Elektro,Avtomat,Universal,Qəhvəyi,Bakı,Xeyr,Xeyr,,2026-01-23,27064
100901,BMW,X5,2015,3.5,197582 km,Benzin,Avtomat,Sedan,Boz,Bakı,Bəli,Xeyr,1,14.07.2026,"18,394"
100137,Ford,Mondeo,2000,,452339,Dizel,Mexaniki,Furqon,Mavi,Bərdə,Xeyr,Bəli,4+,24/06/2026,"2,200"
100593,Nissan,Sunny,2012,3.5,249462,Benzin,Mexaniki,Sedan,Yaşıl,Bakı,Xeyr,Xeyr,2,2026-02-02,11308 AZN
100943,NISSAN,Qashqai,2003,1.6,475368 km,Benzin,Avtomat,Offroader,Yaşıl,Bakı,Xeyr,Xeyr,2,02/05/2026,3013
100323,Ford,Fusion,2017,3.0,119729,Benzin,Variator,Sedan,Mavi,  Quba ,Xeyr,Bəli,3,2026-06-12,18281 AZN
100314,Ford,Fusion,2022,1.8,79565,Benzin,Avtomat,Sedan,Qırmızı,Gəncə,Xeyr,Xeyr,4+,26/06/2026,31532
100799,Mercedes,Vito,2018,2.5,147136 km,Benzin,Avtomat,,Qara,Sumqayıt,yoxdur,bəli,,2026-07-31,29511
100614,Nissan,Juke,2007,1.8,375050 km,Benzin,Avtomat,Sedan,Boz,Bakı,Xeyr,Xeyr,1,26/08/2026,5 456
100159,Hyundai,Sonata,2015,2.5,162322 km,Benzin,Avtomat,Furqon,Mavi,Şəki,Xeyr,Bəli,2,2026-07-30,12720
100769,Hyundai,Elantra,2016,1.4,178833,Benzin,Mexaniki,Sedan,,  Mingəçevir ,yoxdur,yoxdur,1,2026-03-13,12697
100541,BMW,320,2004,2.4,357172,Hibrid,Robot,Sedan,Boz,bakı,Xeyr,Xeyr,1,2026-03-21,5969 AZN
100601,Chevrolet,Captiva,2009,1.5,261922,Benzin,Robot,Sedan,Qəhvəyi,  Bakı ,Xeyr,Xeyr,2,04/04/2026,4 935
100925,Toyota,Camry,2002,1.5,473847,Benzin,Robot,Furqon,Ağ,Bakı,Xeyr,Xeyr,1,2026-02-25,2200 AZN
100594,BMW,730,2015,1.4,195225,Qaz,Mexaniki,Sedan,Boz,Sumqayıt,Xeyr,Xeyr,2,2026-04-30,14306
100582,BMW,116,2014,1.6,256819,Hibrid,Avtomat,Kupe,Gümüşü,Xaçmaz,Xeyr,Xeyr,,2026-02-08,19696
100638,LADA,Niva,2011,1.6,276510,Benzin,Mexaniki,Furqon,Ağ,Quba,Xeyr,Xeyr,1,2026-01-20,2612
100787,hyundai,Sonata,2021,2.0,71836 km,Benzin,Robot,Furqon,Boz,Gəncə,Bəli,Xeyr,2,2026-06-27,20817 AZN
100810,Opel,Corsa,2016,1.8,153022 km,Benzin,Mexaniki,Hetçbek,,bakı,Xeyr,,2,2026-05-04,11157
100827,BMW,520,2012,3.5,234345,Dizel,Avtomat,Offroader,Mavi,mingəçevir,yoxdur,XEYR,,2026-04-03,23868 AZN
100677,Hyundai,Elantra,2020,1.5,83046,Benzin,Avtomat,Sedan,Qəhvəyi,Bakı,xeyr,yoxdur,3,2026-03-17,25203
100525,Hyundai,Elantra,2011,1.4,,Benzin,Mexaniki,Offroader,Boz,Bakı,Xeyr,Bəli,1,22.02.2026,"9,528"
100515,Chevrolet,Malibu,2018,1.4,205067,Benzin,Avtomat,Offroader,Qəhvəyi,Bakı,Xeyr,Xeyr,2,24.03.2026,20302
100468,Toyota,RAV4,2014,2.0,239248,Benzin,Mexaniki,Offroader,Yaşıl,Bakı,Bəli,,,28/04/2026,11309
100950,Mercedes,E 200,2015,1.6,163515,Dizel,Avtomat,Sedan,,Bakı,yoxdur,bəli,1,2026-03-25,18117 AZN
100912,Kia,Sorento,2019,2.0,59423,Benzin,Avtomat,Sedan,Qırmızı,Sumqayıt,Xeyr,Bəli,2,2026-01-01,21030
100876,Ford,Mondeo,2007,1.4,284469 km,Benzin,Avtomat,Offroader,Qəhvəyi,bakı,Xeyr,Xeyr,1,2026-07-22,5047
100611,Chevrolet,Malibu,2012,1.6,266253,Benzin,Avtomat,Universal,Mavi,quba,Xeyr,Bəli,4+,2026-04-18,6254
100660,Opel,Vectra,2010,2.5,290865 km,Dizel,Avtomat,Offroader,Qara,bakı,Xeyr,Bəli,2,2026-02-11,7090
100247,Mercedes,C 180,2012,2.4,210959 km,Benzin,Mexaniki,Sedan,Qəhvəyi,Bakı ,Xeyr,Xeyr,2,2026-04-16,13127
100329,BMW,116,2022,3.5,50592,Benzin,Mexaniki,Sedan,Mavi,  Bakı ,Xeyr,Xeyr,1,09.05.2026,52446
100686,Nissan,Juke,2003,2.5,383687 km,Benzin,Mexaniki,Sedan,Qara,Salyan,Xeyr,Xeyr,2,16.03.2026,3043
100667,LADA,2107,2006,1.6,317107,Dizel,Mexaniki,Offroader,Yaşıl,Sumqayıt,Xeyr,Bəli,,2026-05-07,2200
100703,BMW,320,2015,2.4,229924,Benzin,Avtomat,Offroader,Qırmızı,Bakı,Xeyr,,2,23.01.2026,27323
100658,chevrolet,Captiva,2014,2.0,194377,Benzin,Mexaniki,Sedan,Boz,Bakı,Xeyr,Bəli,3,2026-06-18,10 075
100949,Opel,Corsa,2011,1.8,254794,Benzin,Mexaniki,Universal,Gümüşü,Bakı,Xeyr,Xeyr,1,2026-04-17,6220
100110,KIA,Sportage,2012,2.0,226483,Benzin,Variator,Sedan,Qara,Bakı ,Xeyr,Bəli,2,15/04/2026,8 306
100566,Toyota,Camry,2017,1.8,142752 km,Benzin,Robot,Sedan,Qara,Naxçıvan ,Xeyr,Xeyr,1,2026-03-29,18 921
100722,BMW,730,2014,1.8,190427,Benzin,Avtomat,Offroader,Qəhvəyi,Gəncə,Xeyr,Bəli,1,08.03.2026,20324
100281,Nissan,Patrol,2013,1.5,226617,Benzin,Avtomat,Universal,Yaşıl,Lənkəran,Xeyr,Xeyr,4+,2026-08-13,11 124
100223,Ford,Kuga,2016,1.5,149953,Benzin,Robot,Universal,Ağ,Bakı,Bəli,Xeyr,1,2026-01-13,8871
100635,Mercedes,S 500,2002,3.5,354776,Dizel,Avtomat,Sedan,Qırmızı,Bakı,Xeyr,,1,12/07/2026,5081
100618,Chevrolet,Aveo,2004,2.5,327477,Benzin,Avtomat,Sedan,Gümüşü,Bakı,Xeyr,Bəli,2,2026-02-11,"2,907"
100929,Ford,Transit,2015,1.8,190207,Benzin,Robot,Sedan,Qəhvəyi,Lənkəran,Bəli,Xeyr,2,2026-05-24,"10,063"
100068,BMW,X5,2014,4.0,,Benzin,Avtomat,Offroader,Mavi,Bakı,Xeyr,Xeyr,3,2026-08-23,32961
100705,Ford,Kuga,2017,3.0,115615 km,Benzin,Avtomat,Sedan,Yaşıl,GƏNCƏ,Bəli,Xeyr,1,2026-01-26,17137
100867,Kia,Cerato,1999,1.4,,Dizel,Avtomat,Furqon,Qırmızı,Bakı,Xeyr,Xeyr,1,19.02.2026,"2,200"
100548,Toyota,Corolla,2019,3.0,95907,Benzin,Mexaniki,Hetçbek,Qara,Bakı,xeyr,XEYR,,2026-07-16,34912
100216,BMW,320,20,2.0,472201,Dizel,Avtomat,Hetçbek,Boz,  Gəncə ,Bəli,Bəli,2,10.08.2026,2483 AZN
100545,Opel,Insignia,2003,2.0,409813,Dizel,Avtomat,,Qırmızı,Bakı,Xeyr,,2,2026-04-29,3020
